Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Single,False,1,TOP,2,0,1,,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Flyout,False,1,TOP,3,0,1,Wander Franco,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Lineout,False,1,TOP,4,0,2,Wander Franco,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Flyout,False,1,BOTTOM,5,0,0,,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Groundout,False,1,BOTTOM,6,0,1,,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Strikeout,False,1,BOTTOM,7,0,2,,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Single,False,2,TOP,8,0,0,,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Strikeout,False,2,TOP,9,0,0,Harold Ramirez,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
Strikeout,False,2,TOP,10,0,1,Harold Ramirez,,,Yusei Kikuchi,Calvin Faucher,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Matt Chapman,Alejandro Kirk,Whit Merrifield,Danny Jansen,Kevin Kiermaier,Yandy Diaz,Wander Franco,Isaac Paredes,Randy Arozarena,Harold Ramirez,Taylor Walls,Manuel Margot,Francisco Mejia,Vidal Brujan,Alejandro Kirk,Danny Jansen,Vladimir Guerrero Jr.,Whit Merrifield,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer,Harold Ramirez,Francisco Mejia,Yandy Diaz,Taylor Walls,Isaac Paredes,Wander Franco,Randy Arozarena,Manuel Margot,Vidal Brujan
