Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Walk,False,1,TOP,1,0,0,,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,1,TOP,2,0,0,LaMonte Wade Jr.,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,1,TOP,3,0,1,LaMonte Wade Jr.,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,1,TOP,4,0,2,LaMonte Wade Jr.,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,1,BOTTOM,5,0,0,,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Home Run,False,1,BOTTOM,6,0,1,,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Single,False,1,BOTTOM,7,1,1,,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,1,BOTTOM,8,1,1,Anthony Rizzo,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,1,BOTTOM,9,1,2,Anthony Rizzo,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,2,TOP,10,1,0,,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Single,False,2,TOP,11,1,1,,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Strikeout,False,2,TOP,12,1,1,Thairo Estrada,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
Stolen Base 2B,True,2,TOP,13,1,2,Thairo Estrada,,,Gerrit Cole,Logan Webb,DJ LeMahieu,Aaron Judge,Anthony Rizzo,Giancarlo Stanton,Josh Donaldson,Gleyber Torres,Oswaldo Cabrera,Jose Trevino,Anthony Volpe,LaMonte Wade Jr.,Michael Conforto,Wilmer Flores,Joc Pederson,Mike Yastrzemski,Thairo Estrada,Brandon Crawford,Blake Sabol,Roberto Perez,Gleyber Torres,Jose Trevino,Anthony Rizzo,DJ LeMahieu,Josh Donaldson,Anthony Volpe,Oswaldo Cabrera,Aaron Judge,Giancarlo Stanton,Joc Pederson,Roberto Perez,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Blake Sabol,Mike Yastrzemski,Michael Conforto
