Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Flyout,False,1,TOP,1,0,0,,,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Double,False,1,TOP,2,0,1,,,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Groundout,False,1,TOP,3,0,1,,Mike Trout,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Walk,False,1,TOP,4,0,2,,Mike Trout,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Walk,False,1,TOP,5,0,2,Anthony Rendon,Mike Trout,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Home Run,False,1,TOP,6,0,2,Hunter Renfroe,Anthony Rendon,Mike Trout,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Strikeout,False,1,TOP,7,-4,2,,,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Walk,False,1,BOTTOM,8,-4,0,,,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Grounded Into DP,False,1,BOTTOM,9,-4,0,Alex Verdugo,,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
Double,False,1,BOTTOM,10,-4,2,,,,Nick Pivetta,Tyler Anderson,Alex Verdugo,Justin Turner,Rob Refsnyder,Rafael Devers,Enrique Hernandez,Christian Arroyo,Triston Casas,Connor Wong,Yu Chang,Taylor Ward,Mike Trout,Shohei Ohtani,Anthony Rendon,Hunter Renfroe,Gio Urshela,Brandon Drury,Zach Neto,Matt Thaiss,Justin Turner,Connor Wong,Triston Casas,Christian Arroyo,Rafael Devers,Yu Chang,Rob Refsnyder,Enrique Hernandez,Alex Verdugo,Shohei Ohtani,Matt Thaiss,Gio Urshela,Brandon Drury,Anthony Rendon,Zach Neto,Taylor Ward,Mike Trout,Hunter Renfroe
