Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,2,TOP,11,1,1,Carlos Santana,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Flyout,False,2,TOP,12,1,2,Carlos Santana,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Groundout,False,2,BOTTOM,13,1,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Flyout,False,2,BOTTOM,14,1,1,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Walk,False,2,BOTTOM,15,1,2,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Flyout,False,2,BOTTOM,16,1,2,Tom Murphy,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Strikeout,False,3,TOP,17,1,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Single,False,3,TOP,18,1,1,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Walk,False,3,TOP,19,1,1,Austin Hedges,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Flyout,False,3,TOP,20,1,1,Andrew McCutchen,Austin Hedges,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Groundout,False,3,TOP,21,1,2,Andrew McCutchen,,Austin Hedges,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Walk,False,3,BOTTOM,22,1,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Strikeout,False,3,BOTTOM,23,1,0,J.P. Crawford,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Single,False,3,BOTTOM,24,1,1,J.P. Crawford,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Strikeout,False,3,BOTTOM,25,1,1,Julio Rodriguez,J.P. Crawford,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Lineout,False,3,BOTTOM,26,1,2,Julio Rodriguez,J.P. Crawford,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Lineout,False,4,TOP,27,1,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Flyout,False,4,TOP,28,1,1,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Lineout,False,4,TOP,29,1,2,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Home Run,False,4,BOTTOM,30,1,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Strikeout,False,4,BOTTOM,31,2,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Strikeout,False,4,BOTTOM,32,2,1,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Strikeout,False,4,BOTTOM,33,2,2,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
Single,False,5,TOP,34,2,0,,,,Marco Gonzales,Luis L. Ortiz,J.P. Crawford,Ty France,Julio Rodriguez,Jarred Kelenic,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Tom Murphy,Jose Caballero,Andrew McCutchen,Bryan Reynolds,Connor Joe,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Ji Hwan Bae,Chris Owings,Austin Hedges,Cal Raleigh,Tom Murphy,Ty France,Jose Caballero,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Bryan Reynolds,Austin Hedges,Carlos Santana,Rodolfo Castro,Ke'Bryan Hayes,Chris Owings,Connor Joe,Ji Hwan Bae,Andrew McCutchen
